"DATE","TIME PERIOD","All euro area yield curve - 10-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_10Y)","All euro area yield curve - 1-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_1Y)","All euro area yield curve - 20-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_20Y)","All euro area yield curve - 2-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_2Y)","All euro area yield curve - 30-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_30Y)","All euro area yield curve - 3-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3M)","All euro area yield curve - 3-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_3Y)","All euro area yield curve - 5-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_5Y)","All euro area yield curve - 6-month spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_6M)","All euro area yield curve - 7-year spot rate (YC.B.U2.EUR.4F.G_N_C.SV_C_YM.SR_7Y)"
"2017-07-12","12 Jul 2017","1.230214","-0.476727","2.045638","-0.341190","2.344573","-0.512662","-0.146194","0.303125","-0.508576","0.727457"
"2017-07-13","13 Jul 2017","1.239698","-0.479212","2.043152","-0.337265","2.338372","-0.514917","-0.135559","0.320024","-0.511834","0.743075"
"2017-07-14","14 Jul 2017","1.208262","-0.471409","2.025881","-0.330553","2.328452","-0.521520","-0.138297","0.298667","-0.511396","0.712647"
"2017-07-17","17 Jul 2017","1.215410","-0.472150","1.983441","-0.329219","2.259733","-0.529672","-0.134738","0.309718","-0.515848","0.727348"
"2017-07-18","18 Jul 2017","1.181004","-0.478756","1.963252","-0.347125","2.246039","-0.525795","-0.161047","0.274166","-0.515666","0.689730"
"2017-07-19","19 Jul 2017","1.154728","-0.468747","1.939612","-0.350608","2.222681","-0.508810","-0.175740","0.248298","-0.500231","0.661863"
"2017-07-20","20 Jul 2017","1.130845","-0.473518","1.923895","-0.360560","2.210508","-0.513352","-0.191610","0.224742","-0.504221","0.636220"
"2017-07-21","21 Jul 2017","1.116727","-0.474834","1.909756","-0.357756","2.199037","-0.514510","-0.186786","0.225359","-0.506257","0.629285"
"2017-07-24","24 Jul 2017","1.100421","-0.480041","1.896280","-0.363381","2.187387","-0.521797","-0.194473","0.213059","-0.512531","0.614122"
"2017-07-25","25 Jul 2017","1.156484","-0.476536","1.948873","-0.355580","2.235627","-0.517598","-0.178514","0.247401","-0.508963","0.661742"
"2017-07-26","26 Jul 2017","1.171510","-0.479509","1.953147","-0.364490","2.232888","-0.511006","-0.186601","0.249365","-0.505956","0.672612"
"2017-07-27","27 Jul 2017","1.144811","-0.489589","1.941261","-0.380589","2.227762","-0.516402","-0.208083","0.220926","-0.512938","0.642543"
"2017-07-28","28 Jul 2017","1.183178","-0.491828","1.971669","-0.379384","2.253137","-0.515720","-0.199283","0.245590","-0.513907","0.676916"
"2017-07-31","31 Jul 2017","1.175392","-0.498667","1.988498","-0.384200","2.281602","-0.526431","-0.205383","0.234330","-0.523196","0.663985"
"2017-08-01","01 Aug 2017","1.146711","-0.494634","1.906285","-0.394507","2.174483","-0.511098","-0.222027","0.218488","-0.510945","0.648011"
"2017-08-02","02 Aug 2017","1.107453","-0.498567","1.875802","-0.402050","2.148101","-0.524498","-0.238816","0.186156","-0.519315","0.609096"
"2017-08-03","03 Aug 2017","1.094279","-0.499781","1.861451","-0.398375","2.135982","-0.517521","-0.230565","0.191329","-0.517481","0.605044"
"2017-08-04","04 Aug 2017","1.100320","-0.498842","1.864232","-0.385496","2.136471","-0.550713","-0.218409","0.198569","-0.535372","0.610996"
"2017-08-07","07 Aug 2017","1.093333","-0.496878","1.861280","-0.388188","2.135137","-0.544220","-0.224186","0.190137","-0.530476","0.602519"
"2017-08-08","08 Aug 2017","1.089085","-0.495041","1.851898","-0.385873","2.123869","-0.542994","-0.221955","0.190942","-0.529040","0.601220"
"2017-08-09","09 Aug 2017","1.066562","-0.498345","1.828229","-0.393317","2.100081","-0.543188","-0.233176","0.174006","-0.530258","0.580939"
"2017-08-10","10 Aug 2017","1.074873","-0.499170","1.823058","-0.393376","2.089437","-0.534892","-0.228311","0.186049","-0.526530","0.593722"
"2017-08-11","11 Aug 2017","1.061708","-0.506273","1.849331","-0.398841","2.135885","-0.535644","-0.233668","0.173524","-0.531120","0.575868"
"2017-08-14","14 Aug 2017","1.076503","-0.510981","1.869451","-0.403869","2.156219","-0.544318","-0.238744","0.173338","-0.537614","0.582898"
"2017-08-15","15 Aug 2017","1.109133","-0.506696","1.903220","-0.391755","2.190206","-0.546102","-0.220251","0.199934","-0.537436","0.613343"
"2017-08-16","16 Aug 2017","1.106097","-0.504136","1.868478","-0.400147","2.141166","-0.516343","-0.227062","0.202230","-0.519372","0.617994"
"2017-08-17","17 Aug 2017","1.110559","-0.501960","1.900539","-0.395670","2.185847","-0.520881","-0.224350","0.199919","-0.521084","0.615301"
"2017-08-18","18 Aug 2017","1.078477","-0.500903","1.860313","-0.397322","2.139730","-0.548447","-0.238917","0.169554","-0.533917","0.582409"
"2017-08-21","21 Aug 2017","1.084912","-0.501977","1.866819","-0.398150","2.145890","-0.549544","-0.238847","0.172268","-0.534972","0.587300"
"2017-08-22","22 Aug 2017","1.124317","-0.501356","1.899866","-0.387470","2.175762","-0.554903","-0.218679","0.205399","-0.538643","0.625896"
"2017-08-23","23 Aug 2017","1.121544","-0.497453","1.899252","-0.385295","2.176372","-0.547818","-0.217613","0.204413","-0.532955","0.623543"
"2017-08-24","24 Aug 2017","1.095747","-0.491614","1.882566","-0.389047","2.163241","-0.541851","-0.231649","0.178432","-0.525734","0.595048"
"2017-08-25","25 Aug 2017","1.125925","-0.496778","1.908824","-0.381991","2.189027","-0.544433","-0.211715","0.210988","-0.531420","0.628580"
"2017-08-28","28 Aug 2017","1.094724","-0.497976","1.890927","-0.391921","2.175941","-0.552403","-0.233440","0.175808","-0.534806","0.591987"
"2017-08-29","29 Aug 2017","1.071169","-0.495230","1.823808","-0.397520","2.088966","-0.554743","-0.245269","0.162961","-0.532875","0.578869"
"2017-08-30","30 Aug 2017","1.088155","-0.494091","1.883063","-0.391512","2.168604","-0.535659","-0.232696","0.175740","-0.524066","0.588923"
"2017-08-31","31 Aug 2017","1.052179","-0.502092","1.859338","-0.404461","2.152751","-0.530827","-0.248686","0.150979","-0.525206","0.556446"
"2017-09-01","01 Sep 2017","1.087651","-0.501049","1.903377","-0.402456","2.198365","-0.531051","-0.243770","0.166053","-0.524720","0.581819"
"2017-09-04","04 Sep 2017","1.077816","-0.507870","1.848093","-0.411842","2.120791","-0.550723","-0.255727","0.158862","-0.537046","0.578923"
"2017-09-05","05 Sep 2017","1.049536","-0.512818","1.831060","-0.423328","2.108407","-0.556473","-0.275025","0.129699","-0.541555","0.547596"
"2017-09-06","06 Sep 2017","1.053287","-0.509381","1.812464","-0.410772","2.081387","-0.560018","-0.256565","0.150108","-0.542973","0.562514"
"2017-09-07","07 Sep 2017","1.020646","-0.517675","1.791025","-0.423553","2.065564","-0.563336","-0.274325","0.122780","-0.548380","0.530018"
"2017-09-08","08 Sep 2017","1.037355","-0.517160","1.813492","-0.426158","2.089929","-0.552326","-0.274937","0.129098","-0.542044","0.541838"
"2017-09-11","11 Sep 2017","1.048695","-0.513012","1.826767","-0.417828","2.103459","-0.561306","-0.266809","0.136801","-0.545030","0.550937"
"2017-09-12","12 Sep 2017","1.066848","-0.498625","1.854651","-0.406131","2.136599","-0.528095","-0.252034","0.154707","-0.520970","0.568451"
"2017-09-13","13 Sep 2017","1.098025","-0.498574","1.891470","-0.399419","2.177579","-0.514465","-0.234047","0.184980","-0.515140","0.600436"
"2017-09-14","14 Sep 2017","1.113086","-0.497708","1.928947","-0.392459","2.228884","-0.505954","-0.219942","0.202803","-0.511506","0.615606"
"2017-09-15","15 Sep 2017","1.119880","-0.496001","1.934490","-0.392689","2.230918","-0.510963","-0.223402","0.199250","-0.512784","0.616782"
"2017-09-18","18 Sep 2017","1.168370","-0.497550","1.944157","-0.389798","2.216887","-0.552369","-0.221158","0.218454","-0.533894","0.656504"
"2017-09-19","19 Sep 2017","1.129931","-0.498477","1.918941","-0.391060","2.200065","-0.542139","-0.224612","0.200439","-0.529845","0.624857"
"2017-09-20","20 Sep 2017","1.166703","-0.495247","1.946037","-0.395036","2.218748","-0.558937","-0.234020","0.203827","-0.534559","0.647863"
"2017-09-21","21 Sep 2017","1.192933","-0.488338","1.965848","-0.386677","2.235495","-0.550477","-0.221551","0.224998","-0.526842","0.673575"
"2017-09-22","22 Sep 2017","1.195681","-0.488571","1.939577","-0.392324","2.197113","-0.541626","-0.224754","0.232126","-0.521135","0.683849"
"2017-09-25","25 Sep 2017","1.169669","-0.498682","1.922022","-0.400114","2.183754","-0.550728","-0.233851","0.214198","-0.531579","0.659386"
"2017-09-26","26 Sep 2017","1.193993","-0.501623","1.969918","-0.407600","2.240492","-0.538282","-0.239531","0.216602","-0.526160","0.670973"
"2017-09-27","27 Sep 2017","1.230357","-0.490830","1.989251","-0.393323","2.251552","-0.553390","-0.224245","0.242523","-0.527922","0.706015"
"2017-09-28","28 Sep 2017","1.225965","-0.495639","1.987006","-0.401523","2.249998","-0.552735","-0.233294","0.234623","-0.529447","0.699835"
"2017-09-29","29 Sep 2017","1.215867","-0.496135","1.967020","-0.401627","2.226192","-0.559767","-0.234650","0.231241","-0.533129","0.694143"
"2017-10-02","02 Oct 2017","1.217256","-0.500985","1.963974","-0.402508","2.222043","-0.550189","-0.228898","0.240537","-0.531691","0.700244"
"2017-10-03","03 Oct 2017","1.242148","-0.502858","2.007438","-0.400825","2.272497","-0.553108","-0.224239","0.250187","-0.534701","0.715747"
"2017-10-04","04 Oct 2017","1.234218","-0.500598","1.996986","-0.397062","2.261343","-0.554981","-0.221545","0.248625","-0.534839","0.710676"
"2017-10-05","05 Oct 2017","1.207975","-0.497754","1.951338","-0.393726","2.209454","-0.535764","-0.215601","0.249140","-0.524301","0.699306"
"2017-10-06","06 Oct 2017","1.264318","-0.486529","2.023032","-0.374033","2.286448","-0.536512","-0.189993","0.285393","-0.520139","0.745040"
"2017-10-09","09 Oct 2017","1.204973","-0.496035","1.944574","-0.393565","2.200663","-0.546165","-0.219288","0.243729","-0.528127","0.695500"
"2017-10-10","10 Oct 2017","1.219875","-0.492187","1.959460","-0.381812","2.215405","-0.560436","-0.205819","0.257628","-0.534429","0.709873"
"2017-10-11","11 Oct 2017","1.214019","-0.494654","1.955913","-0.385956","2.212821","-0.559641","-0.210849","0.251480","-0.535076","0.703432"
"2017-10-12","12 Oct 2017","1.180847","-0.500506","1.937697","-0.394537","2.202401","-0.540753","-0.219937","0.231696","-0.529012","0.673392"
"2017-10-13","13 Oct 2017","1.135467","-0.506726","1.891370","-0.400809","2.156960","-0.552174","-0.231803","0.204562","-0.538210","0.635138"
"2017-10-16","16 Oct 2017","1.111554","-0.514456","1.877432","-0.413764","2.149573","-0.528768","-0.242316","0.191796","-0.530028","0.615562"
"2017-10-17","17 Oct 2017","1.088015","-0.520478","1.854763","-0.422555","2.127554","-0.535495","-0.254986","0.172857","-0.536084","0.593421"
"2017-10-18","18 Oct 2017","1.088997","-0.513780","1.874296","-0.413317","2.159101","-0.513737","-0.241040","0.184981","-0.522562","0.598248"
"2017-10-19","19 Oct 2017","1.124694","-0.516487","1.886351","-0.428581","2.155186","-0.504922","-0.256812","0.189378","-0.516873","0.623209"
"2017-10-20","20 Oct 2017","1.162776","-0.509982","1.937268","-0.408989","2.210002","-0.534007","-0.235850","0.212087","-0.529958","0.651968"
"2017-10-23","23 Oct 2017","1.113685","-0.520622","1.904486","-0.413303","2.186131","-0.563438","-0.246228","0.180778","-0.551514","0.606945"
"2017-10-24","24 Oct 2017","1.161127","-0.513057","1.940302","-0.404112","2.214606","-0.563481","-0.232979","0.209423","-0.547425","0.648317"
"2017-10-25","25 Oct 2017","1.181924","-0.514182","1.953500","-0.402470","2.224579","-0.557163","-0.224647","0.228005","-0.545101","0.670299"
"2017-10-26","26 Oct 2017","1.125579","-0.529904","1.898323","-0.428897","2.169996","-0.570001","-0.261624","0.177955","-0.557899","0.615351"
"2017-10-27","27 Oct 2017","1.119957","-0.526874","1.913034","-0.433008","2.191554","-0.582349","-0.276834","0.154693","-0.561348","0.597439"
"2017-10-30","30 Oct 2017","1.068362","-0.533750","1.859130","-0.453111","2.137505","-0.570201","-0.305130","0.115105","-0.556979","0.550805"
"2017-10-31","31 Oct 2017","1.053070","-0.533725","1.837974","-0.443597","2.116093","-0.572544","-0.291308","0.122395","-0.559983","0.546505"
"2017-11-01","01 Nov 2017","1.010302","-0.542705","1.816165","-0.452668","2.106571","-0.571220","-0.302388","0.097277","-0.564408","0.508533"
"2017-11-02","02 Nov 2017","1.023210","-0.538631","1.827791","-0.443007","2.116222","-0.588358","-0.293982","0.104609","-0.571669","0.518328"
"2017-11-03","03 Nov 2017","1.012078","-0.541815","1.798715","-0.452095","2.078555","-0.588123","-0.305621","0.094597","-0.572032","0.510098"
"2017-11-06","06 Nov 2017","1.008262","-0.548102","1.784846","-0.459240","2.059371","-0.603420","-0.314649","0.087205","-0.582434","0.505882"
"2017-11-07","07 Nov 2017","0.984384","-0.559004","1.767631","-0.474331","2.045500","-0.605084","-0.331943","0.065836","-0.588266","0.481989"
"2017-11-08","08 Nov 2017","0.980168","-0.559797","1.756215","-0.472712","2.031600","-0.605992","-0.328565","0.068948","-0.589522","0.482252"
"2017-11-09","09 Nov 2017","1.063745","-0.547879","1.837789","-0.451853","2.109847","-0.607132","-0.297495","0.123741","-0.584794","0.554738"
"2017-11-10","10 Nov 2017","1.078705","-0.546021","1.874240","-0.454329","2.153780","-0.611229","-0.304621","0.117231","-0.585112","0.556494"
"2017-11-13","13 Nov 2017","1.087408","-0.548438","1.886857","-0.455426","2.168842","-0.596475","-0.299671","0.127551","-0.579336","0.566225"
"2017-11-14","14 Nov 2017","1.079536","-0.543035","1.879850","-0.450017","2.161615","-0.609515","-0.300479","0.119111","-0.583080","0.556915"
"2017-11-15","15 Nov 2017","1.049545","-0.547702","1.844873","-0.457671","2.125522","-0.607209","-0.310584","0.101997","-0.584033","0.533061"
"2017-11-16","16 Nov 2017","1.065294","-0.548348","1.862305","-0.454178","2.143787","-0.606159","-0.302397","0.115450","-0.584455","0.548109"
"2017-11-17","17 Nov 2017","1.062065","-0.552356","1.855941","-0.460145","2.135137","-0.619940","-0.311712","0.106165","-0.592806","0.542284"
"2017-11-20","20 Nov 2017","1.055917","-0.551361","1.839066","-0.460175","2.113954","-0.617987","-0.311950","0.105825","-0.591103","0.540381"
"2017-11-21","21 Nov 2017","1.021664","-0.559707","1.793331","-0.471449","2.064324","-0.620154","-0.325351","0.086388","-0.596065","0.514162"
"2017-11-22","22 Nov 2017","1.023112","-0.553282","1.783029","-0.459771","2.049545","-0.623868","-0.312434","0.097530","-0.595480","0.521580"
"2017-11-23","23 Nov 2017","1.026304","-0.551257","1.779251","-0.453554","2.043423","-0.622092","-0.302938","0.108004","-0.594276","0.529317"
"2017-11-24","24 Nov 2017","1.045084","-0.545584","1.802613","-0.450788","2.068687","-0.599552","-0.296715","0.120965","-0.579750","0.545584"
"2017-11-27","27 Nov 2017","1.027358","-0.544628","1.787695","-0.456705","2.056617","-0.568093","-0.301382","0.114250","-0.562886","0.532901"
"2017-11-28","28 Nov 2017","1.021831","-0.554837","1.790774","-0.465586","2.063513","-0.578065","-0.309500","0.106071","-0.573256","0.525005"
"2017-11-29","29 Nov 2017","1.052883","-0.552963","1.821571","-0.456540","2.093053","-0.591018","-0.296654","0.126335","-0.579629","0.551516"
"2017-11-30","30 Nov 2017","1.022492","-0.554506","1.785162","-0.458235","2.055046","-0.597182","-0.302220","0.110621","-0.583657","0.527828"
"2017-12-01","01 Dec 2017","0.974092","-0.558522","1.738316","-0.462414","2.010944","-0.603741","-0.311844","0.084162","-0.589370","0.488036"
"2017-12-04","04 Dec 2017","0.988726","-0.558559","1.750232","-0.468218","2.019505","-0.606299","-0.320426","0.081863","-0.589407","0.495341"
"2017-12-05","05 Dec 2017","0.981556","-0.559933","1.744071","-0.476454","2.012628","-0.610680","-0.334506","0.066254","-0.591042","0.483723"
"2017-12-06","06 Dec 2017","0.950630","-0.568137","1.710630","-0.493032","1.978683","-0.602812","-0.354526","0.041966","-0.590085","0.455988"
"2017-12-07","07 Dec 2017","0.954417","-0.579070","1.717218","-0.502587","1.986158","-0.612238","-0.361463","0.039928","-0.600402","0.457167"
"2017-12-08","08 Dec 2017","0.947174","-0.577569","1.714177","-0.500242","1.984622","-0.623300","-0.363111","0.032288","-0.605329","0.448369"
"2017-12-11","11 Dec 2017","0.947095","-0.572428","1.704605","-0.486549","1.971763","-0.632920","-0.347544","0.044211","-0.608934","0.454804"
"2017-12-12","12 Dec 2017","0.972679","-0.568309","1.730576","-0.473912","1.997837","-0.638133","-0.329612","0.067246","-0.610712","0.479615"
"2017-12-13","13 Dec 2017","1.004186","-0.566531","1.761401","-0.465623","2.028973","-0.624842","-0.310942","0.097580","-0.604187","0.512123"
"2017-12-14","14 Dec 2017","1.011816","-0.568130","1.768441","-0.458141","2.037487","-0.622449","-0.295405","0.115917","-0.605388","0.525525"
"2017-12-15","15 Dec 2017","0.991309","-0.570103","1.739098","-0.457055","2.003566","-0.653130","-0.301232","0.100074","-0.622075","0.506880"
"2017-12-18","18 Dec 2017","0.977912","-0.581099","1.725289","-0.456808","1.990909","-0.677446","-0.297398","0.099358","-0.641670","0.499109"
"2017-12-19","19 Dec 2017","1.031916","-0.568747","1.787032","-0.435368","2.054765","-0.678382","-0.269816","0.137369","-0.637110","0.545400"
"2017-12-20","20 Dec 2017","1.083683","-0.561305","1.835456","-0.417839","2.102287","-0.662367","-0.238491","0.185449","-0.626807","0.597917"
"2017-12-21","21 Dec 2017","1.087773","-0.558979","1.840214","-0.414987","2.107255","-0.661287","-0.235497","0.188691","-0.625174","0.601522"
"2017-12-22","22 Dec 2017","1.072978","-0.555703","1.819021","-0.418511","2.082913","-0.656261","-0.244408","0.175623","-0.619930","0.587866"
"2017-12-27","27 Dec 2017","1.083774","-0.541426","1.817969","-0.402091","2.075103","-0.678675","-0.235282","0.180626","-0.623814","0.596637"
"2017-12-28","28 Dec 2017","1.091068","-0.538620","1.840892","-0.389981","2.109421","-0.635522","-0.207297","0.211716","-0.603136","0.614476"
"2017-12-29","29 Dec 2017","1.134503","-0.526985","1.892521","-0.378941","2.165932","-0.597567","-0.186428","0.247755","-0.578173","0.655711"
"2018-01-02","02 Jan 2018","1.170079","-0.504682","1.940765","-0.365797","2.218389","-0.558776","-0.174541","0.265929","-0.546118","0.682030"
"2018-01-03","03 Jan 2018","1.160178","-0.508099","1.912831","-0.377043","2.178849","-0.577247","-0.194985","0.244057","-0.555479","0.667620"
"2018-01-04","04 Jan 2018","1.138147","-0.511714","1.890357","-0.383262","2.158344","-0.562102","-0.199577","0.236399","-0.549603","0.652683"
"2018-01-05","05 Jan 2018","1.126065","-0.507118","1.873983","-0.383109","2.138273","-0.575879","-0.208853","0.219308","-0.553351","0.637384"
"2018-01-08","08 Jan 2018","1.111286","-0.514033","1.859869","-0.400007","2.124940","-0.555925","-0.225978","0.204811","-0.545384","0.623264"
"2018-01-09","09 Jan 2018","1.127635","-0.507605","1.876625","-0.394667","2.141588","-0.543988","-0.218886","0.216469","-0.535961","0.637856"
"2018-01-10","10 Jan 2018","1.158501","-0.500985","1.916405","-0.381893","2.185681","-0.534739","-0.199427","0.242823","-0.528989","0.666338"
"2018-01-11","11 Jan 2018","1.191584","-0.472233","1.943933","-0.339172","2.213709","-0.512534","-0.147931","0.294696","-0.505819","0.709677"
"2018-01-12","12 Jan 2018","1.183713","-0.460741","1.907228","-0.334768","2.163718","-0.494255","-0.146589","0.295715","-0.489703","0.709494"
"2018-01-15","15 Jan 2018","1.180713","-0.470383","1.917894","-0.344327","2.179601","-0.509309","-0.157911","0.283396","-0.502073","0.700028"
"2018-01-16","16 Jan 2018","1.147672","-0.482077","1.876535","-0.353041","2.135133","-0.534663","-0.169936","0.262488","-0.521148","0.672754"
"2018-01-17","17 Jan 2018","1.159415","-0.476425","1.882259","-0.341792","2.139046","-0.530684","-0.154291","0.280538","-0.517203","0.688677"
